     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
11.08.2021; ;46;49;34; 6;12;22;--;--;1;6130372;296765; 24.402.885,60;   Jackpot; 7.133.242,50;         2;   675.132,60;        31;    15.099,70;       364;     3.833,10;     1.460;       265,10;    16.412;        55,90;    29.215;        26,80;   311.545;        11,80;   228.243;         6,00
14.08.2021; ;29;19; 2;17;48;39;--;--;1;2876288;306639; 48.429.669,60;         1;10.765.467,70;         3;   888.967,70;        95;     9.731,80;       949;     2.903,80;     4.083;       187,20;    43.598;        41,50;    66.339;        23,30;   708.643;        10,30;   467.209;         6,00
18.08.2021; ;25; 7;48;43;22;27;--;--;6;8471157;544454; 22.768.774,80;   Jackpot; 1.707.658,10;   Jackpot; 1.215.865,00;        22;    19.159,00;       266;     4.723,20;     1.618;       215,40;    14.596;        56,60;    33.628;        20,90;   295.918;        11,20;   261.827;         6,00
21.08.2021; ;16;23;19;15;12; 7;--;--;0;3147336;523854; 46.038.094,80;   Jackpot; 5.160.515,20;   Jackpot; 3.751.996,30;        60;    14.653,20;       743;     3.527,10;     3.264;       222,70;    40.678;        42,30;    61.844;        23,70;   734.865;         9,40;   443.108;         6,00
25.08.2021; ;24;12;11; 9; 6;33;--;--;7;5773478;846217; 24.300.196,80;   Jackpot; 6.983.029,90;         2; 2.463.231,90;       109;     3.735,30;       746;     1.626,80;     4.978;        67,60;    34.619;        23,00;    70.897;         9,60;   485.852;         6,60;   416.300;         6,00
28.08.2021; ;11;46;24;25;18;41;--;--;7;9119221;427778; 47.667.981,60;   Jackpot;10.558.128,50;         1; 2.417.015,70;        88;     9.521,50;       626;     3.989,70;     5.709;       121,30;    40.659;        40,40;    94.101;        14,80;   670.780;         9,80;   690.909;         6,00
01.09.2021; ;39; 5;49;16;48; 3;--;--;0;4336155;183812; 25.706.088,00;   Jackpot;12.486.085,10;   Jackpot; 1.429.255,70;        25;    19.819,00;       321;     4.600,90;     1.690;       242,40;    18.526;        52,40;    30.629;        27,00;   353.702;        11,00;   232.786;         6,00
04.09.2021; ;20; 5;44; 2;15;39;--;--;7;4303135;623049; 49.485.070,80;   Jackpot;16.197.465,40;         3; 1.342.003,90;        81;    11.113,60;       563;     4.766,10;     4.053;       183,60;    31.319;        56,30;    78.970;        19,00;   587.866;        12,10;   619.908;         6,00
08.09.2021; ;23;30;13;44;41;21;--;--;3;6686793;292516; 26.772.933,60;   Jackpot;18.205.435,40;   Jackpot; 1.434.322,00;        31;    16.039,70;       259;     5.722,50;     2.079;       197,70;    16.536;        58,90;    39.628;        20,90;   323.720;        12,10;   302.725;         6,00
11.09.2021; ;25;43;33;34;23; 6;--;--;7;9061894;640359; 51.277.881,60;         1;26.133.811,80;        --;           --;        71;    12.930,20;       544;     5.030,30;     4.664;       162,70;    33.293;        54,00;    90.735;        16,90;   659.360;        11,00;   689.724;         6,00
15.09.2021; ;27;21;41; 8;37;40;--;--;5;4391460;700235; 23.504.118,00;   Jackpot; 1.762.808,80;   Jackpot; 1.259.710,20;        16;    27.293,70;       195;     6.675,30;     1.445;       249,90;    13.259;        64,60;    32.587;        22,40;   271.241;        12,70;   265.197;         6,00
18.09.2021; ;21;36; 9;49; 6;34;--;--;2;6980240;332096; 46.756.798,80;   Jackpot; 5.269.568,70;         4;   957.776,30;        71;    12.555,10;       679;     3.913,20;     3.250;       226,80;    32.583;        53,60;    59.262;        25,10;   605.696;        11,60;   454.834;         6,00
22.09.2021; ;21;31;13; 5; 3;22;--;--;7;9049675;601713; 23.957.133,60;   Jackpot; 7.066.353,70;         1; 1.203.692,90;        58;     7.194,40;       464;     2.680,60;     3.045;       113,30;    22.336;        36,60;    52.163;        13,30;   363.896;         9,00;   359.527;         6,00
25.09.2021; ;20;41;47;30;27;19;--;--;7;6920722;100069; 47.500.698,00;   Jackpot;10.628.906,00;         2; 1.216.114,90;        54;    15.614,30;       425;     5.913,60;     4.289;       162,50;    29.222;        56,50;    85.112;        16,50;   582.155;        11,40;   662.155;         6,00
29.09.2021; ;14;16;43;11;36;31;--;--;4;1778461;103675; 25.313.758,80;   Jackpot;12.527.437,90;   Jackpot; 1.355.628,50;        33;    14.240,90;       260;     5.387,70;     1.755;       221,40;    14.019;        65,70;    36.187;        21,70;   286.187;        12,90;   286.804;         6,00
02.10.2021; ;15;46;10;43; 4; 7;--;--;4;3627431;440164; 50.575.812,00;   Jackpot;16.320.623,80;         2; 2.035.169,20;        78;    12.065,30;       558;     5.027,20;     3.717;       209,30;    33.426;        55,20;    73.348;        21,40;   647.467;        11,40;   566.109;         6,00
06.10.2021; ;10;29;27; 8;40; 3;--;--;2;4050994;692037; 27.262.260,00;         1;18.365.293,30;         1; 1.488.064,20;        38;    13.575,30;       463;     3.321,00;     2.079;       205,10;    23.515;        43,00;    38.785;        22,20;   400.957;        10,10;   277.672;         6,00
09.10.2021; ; 8;11;47;17;49; 1;--;--;3;1035751;523521; 46.573.548,00;         1; 3.493.016,10;         8;   307.088,00;       106;     8.034,50;       940;     2.700,60;     4.762;       147,80;    43.473;        38,40;    81.702;        17,40;   739.536;         9,10;   569.288;         6,00
13.10.2021; ;35; 4; 7;31;10;18;--;--;5;3116480;740204; 22.892.697,60;   Jackpot; 1.716.952,30;         2;   593.562,60;        37;    11.122,60;       471;     2.604,40;     2.624;       129,60;    22.074;        36,50;    43.398;        15,80;   366.407;         8,80;   302.538;         6,00
16.10.2021; ;34;27; 7;21;29;20;--;--;6;2406549;733167; 46.377.500,40;   Jackpot; 5.195.264,80;   Jackpot; 2.495.024,90;        39;    22.177,90;       404;     6.381,60;     2.980;       240,00;    26.442;        64,10;    62.917;        23,00;   545.971;        12,50;   512.823;         6,00
20.10.2021; ;37;16;15;43;24; 7;--;--;5;2870652;866814; 24.279.315,60;   Jackpot; 7.016.213,40;         2; 1.897.228,60;        21;    21.450,90;       267;     5.029,00;     1.671;       222,90;    14.284;        61,80;    35.057;        21,40;   289.183;        12,30;   275.971;         6,00
23.10.2021; ;22;26; 1;19;10;28;--;--;2;2776219;093940; 48.013.568,40;   Jackpot;10.617.231,00;         2; 1.305.802,80;        76;    11.912,50;       761;     3.546,20;     4.079;       183,50;    41.195;        43,10;    70.910;        21,30;   711.621;        10,00;   499.177;         6,00
27.10.2021; ;20;25;16;45;21; 1;--;--;6;2838187;303380; 25.298.634,00;   Jackpot;12.514.628,50;   Jackpot; 1.364.402,30;        23;    20.564,90;       224;     6.294,10;     1.646;       237,60;    14.002;        66,20;    34.410;        22,90;   295.410;        12,60;   275.984;         6,00
30.10.2021; ;15;45; 6;31;11;42;--;--;4;2325309;002648; 50.842.191,60;   Jackpot;16.327.792,80;         7;   587.952,80;        89;    10.716,50;       884;     3.216,00;     3.913;       201,50;    36.708;        50,90;    72.213;        22,00;   662.525;        11,30;   544.358;         6,00
03.11.2021; ;13;44;14;49;10;28;--;--;0;0844058;523982; 27.024.850,80;   Jackpot;18.354.656,60;   Jackpot; 1.513.914,50;        23;    22.818,40;       257;     6.087,00;     1.356;       320,00;    14.567;        70,60;    28.763;        30,50;   310.423;        13,30;   232.133;         6,00
06.11.2021; ;31;41;44; 6;27; 9;--;--;9;8002487;988145; 52.759.080,00;         3; 7.437.195,80;        16;   269.870,60;       199;     4.884,70;     1.758;     1.648,10;     6.015;       133,60;    54.733;        34,80;    90.171;        18,00;   815.388;         9,40;   621.528;         6,00
10.11.2021; ;15;16;32; 8; 6;22;--;--;7;8089841;735202; 23.625.603,60;         1; 1.771.920,20;         2;   602.816,90;        25;    16.718,10;       266;     4.683,50;     2.285;       151,20;    16.071;        51,00;    46.278;        15,10;   312.313;        10,50;   333.887;         6,00
13.11.2021; ;10; 4;25; 6; 3;42;--;--;0;1732765;177694; 46.641.080,40;   Jackpot; 3.498.081,00;         1; 2.567.256,40;        64;    13.905,90;       865;     3.066,80;     3.985;       184,60;    46.683;        37,30;    67.922;        21,90;   806.868;         8,70;   451.236;         6,00
17.11.2021; ;28;25;21;47;15; 5;--;--;9;1591711;623546; 23.866.414,80;   Jackpot; 5.288.062,10;   Jackpot; 1.315.365,00;        22;    20.726,90;       325;     4.182,10;     1.602;       235,30;    16.782;        53,20;    30.542;        24,90;   310.535;        11,60;   229.021;         6,00
20.11.2021; ;31;24;26;40; 8;47;--;--;7;8792789;528421; 47.540.761,20;   Jackpot; 8.853.619,10;         2; 1.869.193,40;        84;     9.999,70;       565;     4.431,40;     4.551;       152,60;    32.477;        50,70;    89.771;        15,60;   626.304;        10,60;   675.224;         6,00
24.11.2021; ; 2; 9;25;24;19; 5;--;--;7;7418738;393130; 24.642.992,40;         2; 5.350.921,70;         7;   171.461,20;       114;     3.649,80;       941;     1.317,90;     5.152;        66,70;    34.308;        23,70;    68.590;        10,10;   470.315;         6,90;   411.958;         6,00
27.11.2021; ;36;15;29;14;37; 7;--;--;3;3257168;200136; 46.036.861,20;   Jackpot; 3.452.764,50;         1; 2.517.574,80;        52;    16.783,80;       465;     5.594,60;     2.961;       243,70;    25.166;        68,00;    55.832;        26,10;   481.772;        14,30;   463.639;         6,00
01.12.2021; ;49; 8; 5;34;12;13;--;--;7;7959081;831910; 26.764.284,00;   Jackpot; 5.460.085,80;   Jackpot; 1.358.448,70;        45;    10.465,00;       302;     4.648,10;     2.588;       150,40;    18.276;        50,50;    51.256;        15,30;   352.367;        10,50;   386.416;         6,00
04.12.2021; ;46; 1;31;40;44; 9;--;--;7;0019081;793888; 52.613.889,60;   Jackpot; 9.406.127,50;   Jackpot; 4.081.073,90;        86;    10.974,90;       530;     5.308,20;     4.800;       162,60;    34.812;        53,10;    90.316;        17,40;   652.399;        11,40;   701.678;         6,00
08.12.2021; ;16;15;18;44;26;39;--;--;5;0772864;183619; 26.721.603,60;   Jackpot;11.410.247,70;         1; 5.517.367,90;        33;    15.088,30;       250;     5.936,60;     1.995;       206,30;    15.813;        61,70;    37.986;        21,90;   311.745;        12,60;   296.898;         6,00
11.12.2021; ;49;46;40;23; 9; 1;--;--;0;4241540;850268; 50.738.191,20;   Jackpot;15.215.612,00;   Jackpot; 2.830.701,70;        42;    23.364,50;       690;     4.239,20;     3.325;       244,00;    37.309;        51,50;    60.920;        26,90;   687.323;        11,20;   448.731;         6,00
15.12.2021; ;26;10;17; 4;28; 5;--;--;2;9125363;836273; 27.887.324,40;   Jackpot;17.307.161,30;         2; 2.165.656,60;        76;     6.844,80;       699;     2.218,30;     2.650;       162,30;    28.537;        35,70;    45.435;        19,10;   464.904;         8,80;   308.006;         6,00
18.12.2021; ;46;10;16;28;43;25;--;--;8;3130811;177944; 53.168.661,60;   Jackpot;21.294.810,90;         3;   947.715,10;        58;    16.993,50;       573;     5.127,20;     3.691;       220,80;    31.612;        61,10;    75.475;        21,80;   624.464;        12,40;   607.063;         6,00
22.12.2021; ;33;13;48;37;40;46;--;--;6;2546293;022207; 30.761.295,60;   Jackpot;23.601.908,00;         1; 1.645.832,70;        41;    13.915,90;       362;     4.698,00;     2.680;       176,00;    22.885;        48,90;    47.615;        20,00;   400.808;        11,20;   350.222;         6,00
25.12.2021; ;14;42;46;15;27;41;--;--;7;5635937;591841; 55.111.821,60;   Jackpot;27.735.294,60;         2; 1.451.521,30;        59;    17.057,40;       389;     7.711,50;     3.777;       220,30;    26.118;        75,50;    80.579;        20,80;   550.509;        14,40;   678.151;         6,00
29.12.2021; ;31;20;14;46; 6;10;--;--;0;5281915;902967; 33.807.979,20;   Jackpot;30.270.893,00;   Jackpot; 1.881.641,50;        39;    16.725,70;       516;     3.768,10;     2.380;       226,60;    26.836;        47,60;    41.541;        26,20;   465.663;        11,00;   304.019;         6,00
01.01.2022; ;10;13;16;14;24;15;--;--;2;4722193;088780; 59.308.951,20;   Jackpot;34.719.064,30;         2; 2.572.452,20;        66;    17.140,30;       751;     4.490,00;     3.582;       261,10;    37.131;        59,70;    69.930;        27,00;   702.085;        12,70;   575.203;         6,00

Spieleinsätze und Quoten in EUR

Alle Angaben ohne Gewähr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
05.01.2022; ;32; 7; 6; 4;41; 2;--;--;0;9897574;339740; 35.825.518,80;   Jackpot;37.405.978,20;   Jackpot; 1.978.172,90;        29;    23.647,10;       463;     4.414,90;     2.711;       209,10;    30.609;        43,90;    48.133;        23,80;   558.888;         9,60;   339.671;         6,00
08.01.2022; ;32;38;17; 2;30;19;--;--;9;1252044;558562; 61.192.857,60;   Jackpot;41.995.442,50;        10;   524.522,60;       151;     7.500,50;     1.512;     2.232,70;     6.220;       150,50;    60.975;        36,40;   101.943;        18,50;   976.328;         9,10;   704.435;         6,00
12.01.2022; ;32;38;10;48;16;33;--;--;4;7315988;334847; 38.818.956,00;   Jackpot;44.906.864,20;         4;   515.072,20;        96;     7.439,90;       600;     3.548,20;     4.023;       146,80;    33.924;        41,20;    69.050;        17,30;   576.467;         9,70;   460.466;         6,00
15.01.2022; ;34;43;48;49; 5;42;--;--;9;0456369;256072; 65.362.532,40;   Jackpot;49.809.054,10;         1; 3.626.060,40;        56;    22.447,00;       568;     6.596,70;     3.768;       275,80;    36.529;        67,50;    74.169;        28,30;   717.694;        13,80;   600.890;         6,00
19.01.2022; ;43;45;19;48;49;17;--;--;4;3780562;740040; 60.779.946,00;        --;           --;         6; 7.500.000,00;        75;   184.107,10;       823;     4.140,10;     4.654;       203,10;    42.598;        52,60;    82.852;        23,00;   757.933;        11,90;   641.476;         6,00
22.01.2022; ; 7;46; 5;49;13; 9;--;--;5;5848361;388965; 50.836.983,60;         1; 3.812.773,70;         7;   373.497,60;        97;     9.343,80;       889;     3.038,90;     6.133;       122,20;    47.586;        37,30;   102.868;        14,70;   825.653;         8,60;   695.971;         6,00
26.01.2022; ;23;19;41; 8; 3;15;--;--;6;8351990;336393; 24.152.492,40;   Jackpot; 1.811.436,90;   Jackpot; 1.271.840,80;        43;    10.253,60;       412;     3.189,80;     2.400;       151,90;    21.148;        40,80;    42.801;        17,20;   365.734;         9,50;   297.645;         6,00
29.01.2022; ;15;24; 3;26;17; 2;--;--;7;6558567;051351; 48.352.099,20;   Jackpot; 5.437.844,30;         6;   609.700,60;       101;     8.190,80;       717;     3.439,20;     5.347;       127,90;    35.715;        45,40;   104.215;        13,20;   687.608;         9,50;   773.426;         6,00
02.02.2022; ;20;33;44;28;40;27;--;--;1;3562787;035461; 26.310.639,60;   Jackpot; 7.411.142,20;         1; 1.456.641,20;        37;    13.647,80;       186;     8.092,40;     1.712;       243,90;    13.111;        75,50;    30.390;        27,80;   285.443;        13,90;   245.180;         6,00
05.02.2022; ;39;19;45; 4;17;26;--;--;3;9070982;483613; 50.217.372,00;   Jackpot;11.177.445,10;         1; 2.648.598,10;       109;     8.423,60;       924;     2.961,90;     5.000;       151,80;    45.069;        39,90;    87.609;        17,50;   761.516;         9,50;   614.177;         6,00
09.02.2022; ;16;33;26;32;45;25;--;--;3;1058615;354541; 27.257.035,20;   Jackpot;13.221.722,70;         1; 1.449.302,00;        48;    10.467,10;       336;     4.457,10;     2.247;       184,80;    19.207;        51,30;    42.094;        19,90;   361.922;        10,90;   320.371;         6,00
12.02.2022; ;39; 2;13;17;31;48;--;--;6;0794798;049571; 51.364.935,60;         1;17.074.092,80;         6;   454.742,40;       143;     6.614,40;     1.189;     2.371,20;     5.279;       148,10;    47.070;        39,40;    85.460;        18,50;   748.293;         9,90;   606.733;         6,00

Spieleinsätze und Quoten in EUR

Alle Angaben ohne Gewähr
